Country,State,Year,Crop Category,Season,Crop Name,"Area (UOM:Ha(Hectare)), Scaling Factor:1000","Production (UOM:t(Tonne)), Scaling Factor:1000","Yield (UOM:Kg/Ha(KilogramperHectare)), Scaling Factor:1"
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Rice,1478.09,2701.949,1828
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Small Millets,40.98,21.965,536
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Tur,1195.5,1084.318,907
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Urad,340.53,151.195,444
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Barley,10.7,3.756,351
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Cereals,3479.1,4492.589,1291.308
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Coarse Cereals,2347.23,2503.272,1066.479
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Foodgrains,5660.12,6803.578,1202.02
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Gram,2043.21,2239.358,1096
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Jowar,1981.59,1591.217,803
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Maize,354.94,908.3,2559.024
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Others,137.81,71.63,519.774
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Pulses,2181.02,2310.988,1059.591
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Rice,74.9,195.639,2612
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Wheat,1056.97,1793.678,1697
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Castorseed,10.63,3.242,305
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Groundnut,221.1,191.473,866
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Nigerseed,8.13,1.626,200
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Oilseed,4409.1,5033.401,1141.594
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Sesamum,26,5.2,200
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Soyabean,4124.01,4825.092,1170
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Sunflower,19.23,6.769,352
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Groundnut,69.66,117.516,1687
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Linseed,5.49,1.938,353
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Oilseed,117.12,143.62,1226.264
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Safflower,21.6,14.926,691
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Sunflower,8.57,5.35,624.271
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Cotton,4491,1128.63,251.309
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Rapeseed and Mustard,11.8,3.89,329.661
India,Maharashtra,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Sugarcane,822.4,69311.872,84280
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Cereals,33.38,122.579,3672.227
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Coarse Cereals,2.217,4.939,2228
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Foodgrains,37.9,126.617,3340.814
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Maize,2.217,4.939,2228
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Moong,0.433,0.388,896
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Other Pulses,2.287,2.04,891.998
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Pulses,4.52,4.038,893.344
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Rice,31.163,117.64,3774.962
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Tur,0.509,0.457,898
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Urad,1.291,1.153,893
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Cereals,146.737,273.615,1864.662
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Foodgrains,169.667,294.763,1737.308
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Gram,0.759,0.696,917
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Masur,0.664,0.613,923
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Others,5.558,5.15,926.592
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Peas,15.949,14.69,921.061
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Pulses,22.93,21.149,922.323
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Rice,144.437,267.86,1854.514
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Wheat,2.3,5.755,2502
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Groundnut,2.71,2.352,868
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Oilseed,6.88,5.98,869.212
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Sesamum,,0,
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Soyabean,4.17,3.628,870
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Groundnut,0,0,
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Oilseed,25.55,21.462,840
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Rapeseed and Mustard,25.55,21.462,840
India,Manipur,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Sugarcane,0,0,
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Cereals,118.42,284.864,2405.541
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Coarse Cereals,21.06,44.474,2111.783
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Foodgrains,119.6,286.396,2394.614
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Maize,18.17,41.755,2298
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Pulses,1.18,1.532,1298
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Rice,97.36,240.39,2469.084
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Small Millets,2.89,2.719,941
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Tur,1.18,1.532,1298
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Cereals,14.084,63.945,4540.246
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Foodgrains,21.224,74.429,3506.82
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Gram,1.86,1.994,1072
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Pulses,7.14,10.484,1468.336
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Rice,13.62,63.047,4629
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Wheat,0.464,0.898,1935
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Castorseed,0.07,0.063,903
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Oilseed,4.32,5.848,1353.697
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Sesamum,2.38,2.221,933
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Soyabean,1.87,3.564,1906
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Linseed,0.09,0.054,600
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Oilseed,9.96,9.292,932.964
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Jute,6.68,12.338,1847
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Jute and Mesta,11.16,17.1,1532.276
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Mesta,4.48,4.762,1063
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Rapeseed and Mustard,9.87,9.238,936
India,Meghalaya,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Sugarcane,0.128,0.384,3000
India,Mizoram,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Cereals,40.602,69.35,1708.044
India,Mizoram,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Coarse Cereals,5.86,10.3,1757.679
India,Mizoram,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Foodgrains,42.734,72.162,1688.627
India,Mizoram,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Maize,5.86,10.3,1757.679
India,Mizoram,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Pulses,2.132,2.812,1318.846
India,Mizoram,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Rice,34.742,59.05,1699.672
India,Mizoram,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Tur,0.337,0.317,940
India,Mizoram,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Cereals,0.961,1.63,1696.15
India,Mizoram,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Coarse Cereals,0.493,0.67,1359.026
India,Mizoram,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Foodgrains,2.88,4.3,1493.056
India,Mizoram,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Maize,0.493,0.67,1359.026
India,Mizoram,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Pulses,1.919,2.67,1391.35
India,Mizoram,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Rice,0.468,0.96,2051.282
India,Mizoram,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Oilseed,1.877,2.342,1247.736
India,Mizoram,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Sesamum,0.756,0.592,783.069
India,Mizoram,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Soyabean,1.121,1.75,1561.106
India,Mizoram,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Oilseed,0.574,0.41,714.286
India,Mizoram,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Rapeseed and Mustard,0.574,0.41,714.286
India,Mizoram,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Sugarcane,1.468,44.26,30149.864
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Bajra,0.71,0.72,1014
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Cereals,285.19,490.381,1719.489
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Coarse Cereals,73.91,137.768,1863.994
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Foodgrains,303.58,512.182,1687.141
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Jowar,0.28,0.27,964
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Maize,63.74,126.46,1984
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Moong,0.48,0.5,1042
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Other Pulses,14.7,18.38,1250.34
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Pulses,18.39,21.801,1185.495
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Ragi,0.35,0.34,971
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Rice,211.28,352.613,1668.939
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Small Millets,8.83,9.978,1130
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Tur,3.21,2.921,910
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Barley,0.56,0.58,1036
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Cereals,15.05,28.26,1877.717
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Coarse Cereals,5.95,11.279,1895.682
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Foodgrains,36.97,53.24,1440.097
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Gram,0.76,0.64,842
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Maize,5.39,10.699,1985
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Masur,2.21,1.821,824
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Other Pulses,18.12,21.84,1205.298
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Pulses,21.92,24.981,1139.632
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Rice,5.67,10.7,1887.125
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Urad,0.83,0.68,819
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Wheat,3.43,6.28,1831
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Castorseed,0.36,0.24,667
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Groundnut,2.05,2.148,1048
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Oilseed,31.68,36.762,1160.416
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Sesamum,3.74,2.289,612
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Soyabean,25.17,31.765,1262
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Sunflower,0.36,0.32,889
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Linseed,5.86,4.77,814
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Oilseed,35.72,34.04,952.978
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Summer,Sunflower,2.37,1.45,612
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Jute,3.08,5.87,1906
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Jute and Mesta,5.04,8.034,1594.111
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Mesta,1.96,2.164,1104
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Rapeseed and Mustard,27.49,27.82,1012
India,Nagaland,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Sugarcane,4.45,193.62,43510
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Bajra,1.87,1.159,620
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Cereals,3785.68,7651.488,2021.166
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Coarse Cereals,137.58,223.957,1627.828
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Foodgrains,4211.48,7937.888,1884.822
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Jowar,5.81,3.678,633
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Kulthi (Horse Gram),22.72,9,396.127
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Maize,61.14,175.89,2876.84
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Moong,70.78,23.14,326.929
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Other Pulses,154.55,91.67,593.141
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Pulses,425.8,286.4,672.617
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Ragi,35.89,26.236,731
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Rice,3648.1,7427.532,2036
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Small Millets,32.87,16.994,517
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Tur,128.63,144.58,1124
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Urad,49.12,18.01,366.653
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Cereals,296.66,946.106,3189.194
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Coarse Cereals,3.93,13.099,3333
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Foodgrains,617.65,1092.163,1768.256
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Gram,27.82,21.672,779
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Kulthi (Horse Gram),0.04,0.02,500
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Maize,3.93,13.099,3333
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Masur,9.34,4.941,529
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Moong,169.36,57.582,340
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Other Pulses,105.91,58.63,553.583
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Pulses,320.99,146.057,455.021
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Rice,292.61,932.841,3188
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Urad,8.52,3.212,377
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Wheat,0.12,0.167,1390
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Castorseed,6.79,4.244,625
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Groundnut,11.08,13.75,1240.975
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Nigerseed,53.04,19.678,371
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Oilseed,85.54,42.2,493.342
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Sesamum,14,4.074,291
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Soyabean,,0,
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Kharif,Sunflower,0.63,0.455,722
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Groundnut,18.35,29.544,1610
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Linseed,10.17,5.044,496
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Oilseed,51.7,57.306,1108.435
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi,Safflower,0.3,0.18,600
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,Rabi or Summer,Sunflower,15.93,20.502,1287
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Cotton,170,98.43,579
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Jute,0.15,0.325,2169
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Jute and Mesta,4.84,4.542,938.36
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Mesta,4.69,4.216,899
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Rapeseed and Mustard,6.95,2.036,293
India,Odisha,"Agriculture Year (Jul - Jun), 2019",Oilseeds and Commercial Crops,,Sugarcane,8.95,504.986,56423
India,Puducherry,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Bajra,0.022,0.057,2591
India,Puducherry,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Cereals,13.896,43.7,3144.791
India,Puducherry,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Coarse Cereals,0.176,0.415,2358.04
India,Puducherry,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Foodgrains,14.123,43.91,3109.063
India,Puducherry,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Moong,0.021,0.016,750
India,Puducherry,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Other Pulses,0.058,0.046,793.103
India,Puducherry,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Pulses,0.227,0.21,923.856
India,Puducherry,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Ragi,0.059,0.142,2407
India,Puducherry,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Rice,13.72,43.285,3154.883
India,Puducherry,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Small Millets,0.095,0.216,2273.684
India,Puducherry,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Kharif,Urad,0.148,0.148,1000
India,Puducherry,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Cereals,4.518,16.061,3555
India,Puducherry,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Foodgrains,5.489,16.373,2982.961
India,Puducherry,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Moong,0.629,0.156,248
India,Puducherry,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Others,0.021,0.017,809.524
India,Puducherry,"Agriculture Year (Jul - Jun), 2019",Foodgrains,Rabi,Pulses,0.971,0.312,321.303
